,files_combined,sig_id,pert_id,pert_iname,moa_v1
22285,graphs_combined/LJP002_MCF10A_24H_BRD-K12343256-001-01-4_10/graph_12.csv,LJP002_MCF10A_24H_BRD-K12343256-001-01-4_10,BRD-K12343256,trametinib,mek_inhibitor
22286,graphs_combined/LJP002_MCF10A_24H_BRD-K12343256-001-01-4_10/graph_13.csv,LJP002_MCF10A_24H_BRD-K12343256-001-01-4_10,BRD-K12343256,trametinib,mek_inhibitor
22287,graphs_combined/LJP002_MCF10A_24H_BRD-K12343256-001-01-4_10/graph_14.csv,LJP002_MCF10A_24H_BRD-K12343256-001-01-4_10,BRD-K12343256,trametinib,mek_inhibitor
22288,graphs_combined/LJP002_MCF10A_24H_BRD-K12343256-001-01-4_10/graph_15.csv,LJP002_MCF10A_24H_BRD-K12343256-001-01-4_10,BRD-K12343256,trametinib,mek_inhibitor
22289,graphs_combined/LJP002_MCF10A_24H_BRD-K12343256-001-01-4_10/graph_16.csv,LJP002_MCF10A_24H_BRD-K12343256-001-01-4_10,BRD-K12343256,trametinib,mek_inhibitor
22290,graphs_combined/LJP002_MCF10A_24H_BRD-K12343256-001-01-4_10/graph_17.csv,LJP002_MCF10A_24H_BRD-K12343256-001-01-4_10,BRD-K12343256,trametinib,mek_inhibitor
22291,graphs_combined/LJP002_MCF10A_24H_BRD-K41859756-001-03-5_2/graph_1.csv,LJP002_MCF10A_24H_BRD-K41859756-001-03-5_2,BRD-K41859756,NVP-AUY922,HSP inhibitor
22292,graphs_combined/LJP002_MCF10A_24H_BRD-K41859756-001-03-5_2/graph_2.csv,LJP002_MCF10A_24H_BRD-K41859756-001-03-5_2,BRD-K41859756,NVP-AUY922,HSP inhibitor
22293,graphs_combined/LJP002_MCF10A_24H_BRD-K41859756-001-03-5_2/graph_3.csv,LJP002_MCF10A_24H_BRD-K41859756-001-03-5_2,BRD-K41859756,NVP-AUY922,HSP inhibitor
22294,graphs_combined/LJP002_MCF10A_24H_BRD-K41859756-001-03-5_2/graph_4.csv,LJP002_MCF10A_24H_BRD-K41859756-001-03-5_2,BRD-K41859756,NVP-AUY922,HSP inhibitor
22295,graphs_combined/LJP002_MCF10A_24H_BRD-K41859756-001-03-5_2/graph_5.csv,LJP002_MCF10A_24H_BRD-K41859756-001-03-5_2,BRD-K41859756,NVP-AUY922,HSP inhibitor
22296,graphs_combined/LJP002_MCF10A_24H_BRD-K41859756-001-03-5_2/graph_6.csv,LJP002_MCF10A_24H_BRD-K41859756-001-03-5_2,BRD-K41859756,NVP-AUY922,HSP inhibitor
22297,graphs_combined/LJP002_MCF10A_24H_BRD-K41859756-001-03-5_2/graph_7.csv,LJP002_MCF10A_24H_BRD-K41859756-001-03-5_2,BRD-K41859756,NVP-AUY922,HSP inhibitor
22298,graphs_combined/LJP002_MCF10A_24H_BRD-K41859756-001-03-5_2/graph_8.csv,LJP002_MCF10A_24H_BRD-K41859756-001-03-5_2,BRD-K41859756,NVP-AUY922,HSP inhibitor
22299,graphs_combined/LJP002_MCF10A_24H_BRD-K41859756-001-03-5_2/graph_9.csv,LJP002_MCF10A_24H_BRD-K41859756-001-03-5_2,BRD-K41859756,NVP-AUY922,HSP inhibitor
22300,graphs_combined/LJP002_MCF10A_24H_BRD-K50168500-001-03-8_2/graph_1.csv,LJP002_MCF10A_24H_BRD-K50168500-001-03-8_2,BRD-K50168500,canertinib,EGFR_inhibitor
22301,graphs_combined/LJP002_MCF10A_24H_BRD-K50168500-001-03-8_2/graph_10.csv,LJP002_MCF10A_24H_BRD-K50168500-001-03-8_2,BRD-K50168500,canertinib,EGFR_inhibitor
22302,graphs_combined/LJP002_MCF10A_24H_BRD-K50168500-001-03-8_2/graph_100.csv,LJP002_MCF10A_24H_BRD-K50168500-001-03-8_2,BRD-K50168500,canertinib,EGFR_inhibitor
22303,graphs_combined/LJP002_MCF10A_24H_BRD-K50168500-001-03-8_2/graph_11.csv,LJP002_MCF10A_24H_BRD-K50168500-001-03-8_2,BRD-K50168500,canertinib,EGFR_inhibitor
22304,graphs_combined/LJP002_MCF10A_24H_BRD-K50168500-001-03-8_2/graph_12.csv,LJP002_MCF10A_24H_BRD-K50168500-001-03-8_2,BRD-K50168500,canertinib,EGFR_inhibitor
22305,graphs_combined/LJP002_MCF10A_24H_BRD-K50168500-001-03-8_2/graph_13.csv,LJP002_MCF10A_24H_BRD-K50168500-001-03-8_2,BRD-K50168500,canertinib,EGFR_inhibitor
22306,graphs_combined/LJP002_MCF10A_24H_BRD-K50168500-001-03-8_2/graph_14.csv,LJP002_MCF10A_24H_BRD-K50168500-001-03-8_2,BRD-K50168500,canertinib,EGFR_inhibitor
22307,graphs_combined/LJP002_MCF10A_24H_BRD-K50168500-001-03-8_2/graph_15.csv,LJP002_MCF10A_24H_BRD-K50168500-001-03-8_2,BRD-K50168500,canertinib,EGFR_inhibitor
22308,graphs_combined/LJP002_MCF10A_24H_BRD-K50168500-001-03-8_2/graph_16.csv,LJP002_MCF10A_24H_BRD-K50168500-001-03-8_2,BRD-K50168500,canertinib,EGFR_inhibitor
22309,graphs_combined/LJP002_MCF10A_24H_BRD-K50168500-001-03-8_2/graph_17.csv,LJP002_MCF10A_24H_BRD-K50168500-001-03-8_2,BRD-K50168500,canertinib,EGFR_inhibitor
22310,graphs_combined/LJP002_MCF10A_24H_BRD-K64052750-001-08-4_10/graph_1.csv,LJP002_MCF10A_24H_BRD-K64052750-001-08-4_10,BRD-K64052750,gefitinib,EGFR_inhibitor
22311,graphs_combined/LJP002_MCF10A_24H_BRD-K64052750-001-08-4_10/graph_10.csv,LJP002_MCF10A_24H_BRD-K64052750-001-08-4_10,BRD-K64052750,gefitinib,EGFR_inhibitor
22312,graphs_combined/LJP002_MCF10A_24H_BRD-K64052750-001-08-4_10/graph_100.csv,LJP002_MCF10A_24H_BRD-K64052750-001-08-4_10,BRD-K64052750,gefitinib,EGFR_inhibitor
22313,graphs_combined/LJP002_MCF10A_24H_BRD-K64052750-001-08-4_10/graph_11.csv,LJP002_MCF10A_24H_BRD-K64052750-001-08-4_10,BRD-K64052750,gefitinib,EGFR_inhibitor
22314,graphs_combined/LJP002_MCF10A_24H_BRD-K64052750-001-08-4_10/graph_12.csv,LJP002_MCF10A_24H_BRD-K64052750-001-08-4_10,BRD-K64052750,gefitinib,EGFR_inhibitor
22315,graphs_combined/LJP002_MCF10A_24H_BRD-K64052750-001-08-4_10/graph_13.csv,LJP002_MCF10A_24H_BRD-K64052750-001-08-4_10,BRD-K64052750,gefitinib,EGFR_inhibitor
22316,graphs_combined/LJP002_MCF10A_24H_BRD-K64052750-001-08-4_10/graph_14.csv,LJP002_MCF10A_24H_BRD-K64052750-001-08-4_10,BRD-K64052750,gefitinib,EGFR_inhibitor
22317,graphs_combined/LJP002_MCF10A_24H_BRD-K64052750-001-08-4_10/graph_15.csv,LJP002_MCF10A_24H_BRD-K64052750-001-08-4_10,BRD-K64052750,gefitinib,EGFR_inhibitor
22318,graphs_combined/LJP002_MCF10A_24H_BRD-K64052750-001-08-4_10/graph_16.csv,LJP002_MCF10A_24H_BRD-K64052750-001-08-4_10,BRD-K64052750,gefitinib,EGFR_inhibitor
22319,graphs_combined/LJP002_MCF10A_24H_BRD-K64052750-001-08-4_10/graph_17.csv,LJP002_MCF10A_24H_BRD-K64052750-001-08-4_10,BRD-K64052750,gefitinib,EGFR_inhibitor
22320,graphs_combined/LJP002_MCF10A_24H_BRD-K70401845-001-04-1_2/graph_1.csv,LJP002_MCF10A_24H_BRD-K70401845-001-04-1_2,BRD-K70401845,erlotinib,EGFR_inhibitor
22321,graphs_combined/LJP002_MCF10A_24H_BRD-K70401845-001-04-1_2/graph_10.csv,LJP002_MCF10A_24H_BRD-K70401845-001-04-1_2,BRD-K70401845,erlotinib,EGFR_inhibitor
22322,graphs_combined/LJP002_MCF10A_24H_BRD-K70401845-001-04-1_2/graph_100.csv,LJP002_MCF10A_24H_BRD-K70401845-001-04-1_2,BRD-K70401845,erlotinib,EGFR_inhibitor
22323,graphs_combined/LJP002_MCF10A_24H_BRD-K70401845-001-04-1_2/graph_11.csv,LJP002_MCF10A_24H_BRD-K70401845-001-04-1_2,BRD-K70401845,erlotinib,EGFR_inhibitor
22324,graphs_combined/LJP002_MCF10A_24H_BRD-K70401845-001-04-1_2/graph_12.csv,LJP002_MCF10A_24H_BRD-K70401845-001-04-1_2,BRD-K70401845,erlotinib,EGFR_inhibitor
22325,graphs_combined/LJP002_MCF10A_24H_BRD-K70401845-001-04-1_2/graph_13.csv,LJP002_MCF10A_24H_BRD-K70401845-001-04-1_2,BRD-K70401845,erlotinib,EGFR_inhibitor
22326,graphs_combined/LJP002_MCF10A_24H_BRD-K70401845-001-04-1_2/graph_14.csv,LJP002_MCF10A_24H_BRD-K70401845-001-04-1_2,BRD-K70401845,erlotinib,EGFR_inhibitor
22327,graphs_combined/LJP002_MCF10A_24H_BRD-K70401845-001-04-1_2/graph_15.csv,LJP002_MCF10A_24H_BRD-K70401845-001-04-1_2,BRD-K70401845,erlotinib,EGFR_inhibitor
22328,graphs_combined/LJP002_MCF10A_24H_BRD-K70401845-001-04-1_2/graph_16.csv,LJP002_MCF10A_24H_BRD-K70401845-001-04-1_2,BRD-K70401845,erlotinib,EGFR_inhibitor
22329,graphs_combined/LJP002_MCF10A_24H_BRD-K70401845-001-04-1_2/graph_17.csv,LJP002_MCF10A_24H_BRD-K70401845-001-04-1_2,BRD-K70401845,erlotinib,EGFR_inhibitor
22330,graphs_combined/LJP002_MCF10A_6H_BRD-K07667918-001-02-1_0.08/graph_1.csv,LJP002_MCF10A_6H_BRD-K07667918-001-02-1_0.08,BRD-K07667918,linsitinib,IGF-1 inhibitor
22331,graphs_combined/LJP002_MCF10A_6H_BRD-K07667918-001-02-1_0.08/graph_10.csv,LJP002_MCF10A_6H_BRD-K07667918-001-02-1_0.08,BRD-K07667918,linsitinib,IGF-1 inhibitor
22332,graphs_combined/LJP002_MCF10A_6H_BRD-K07667918-001-02-1_0.08/graph_100.csv,LJP002_MCF10A_6H_BRD-K07667918-001-02-1_0.08,BRD-K07667918,linsitinib,IGF-1 inhibitor
22333,graphs_combined/LJP002_MCF10A_6H_BRD-K07667918-001-02-1_0.08/graph_11.csv,LJP002_MCF10A_6H_BRD-K07667918-001-02-1_0.08,BRD-K07667918,linsitinib,IGF-1 inhibitor
22334,graphs_combined/LJP002_MCF10A_6H_BRD-K07667918-001-02-1_0.08/graph_12.csv,LJP002_MCF10A_6H_BRD-K07667918-001-02-1_0.08,BRD-K07667918,linsitinib,IGF-1 inhibitor
22335,graphs_combined/LJP002_MCF10A_6H_BRD-K07667918-001-02-1_0.08/graph_13.csv,LJP002_MCF10A_6H_BRD-K07667918-001-02-1_0.08,BRD-K07667918,linsitinib,IGF-1 inhibitor
22336,graphs_combined/LJP002_MCF10A_6H_BRD-K07667918-001-02-1_0.08/graph_14.csv,LJP002_MCF10A_6H_BRD-K07667918-001-02-1_0.08,BRD-K07667918,linsitinib,IGF-1 inhibitor
22337,graphs_combined/LJP002_MCF10A_6H_BRD-K07667918-001-02-1_0.08/graph_15.csv,LJP002_MCF10A_6H_BRD-K07667918-001-02-1_0.08,BRD-K07667918,linsitinib,IGF-1 inhibitor
22338,graphs_combined/LJP002_MCF10A_6H_BRD-K07667918-001-02-1_0.08/graph_16.csv,LJP002_MCF10A_6H_BRD-K07667918-001-02-1_0.08,BRD-K07667918,linsitinib,IGF-1 inhibitor
22339,graphs_combined/LJP002_MCF10A_6H_BRD-K07667918-001-02-1_0.08/graph_17.csv,LJP002_MCF10A_6H_BRD-K07667918-001-02-1_0.08,BRD-K07667918,linsitinib,IGF-1 inhibitor
22340,graphs_combined/LJP002_MCF10A_6H_BRD-K08799216-001-01-2_10/graph_1.csv,LJP002_MCF10A_6H_BRD-K08799216-001-01-2_10,BRD-K08799216,pelitinib,EGFR_inhibitor
22341,graphs_combined/LJP002_MCF10A_6H_BRD-K08799216-001-01-2_10/graph_10.csv,LJP002_MCF10A_6H_BRD-K08799216-001-01-2_10,BRD-K08799216,pelitinib,EGFR_inhibitor
22342,graphs_combined/LJP002_MCF10A_6H_BRD-K08799216-001-01-2_10/graph_11.csv,LJP002_MCF10A_6H_BRD-K08799216-001-01-2_10,BRD-K08799216,pelitinib,EGFR_inhibitor
22343,graphs_combined/LJP002_MCF10A_6H_BRD-K08799216-001-01-2_10/graph_12.csv,LJP002_MCF10A_6H_BRD-K08799216-001-01-2_10,BRD-K08799216,pelitinib,EGFR_inhibitor
22344,graphs_combined/LJP002_MCF10A_6H_BRD-K08799216-001-01-2_10/graph_13.csv,LJP002_MCF10A_6H_BRD-K08799216-001-01-2_10,BRD-K08799216,pelitinib,EGFR_inhibitor
22345,graphs_combined/LJP002_MCF10A_6H_BRD-K08799216-001-01-2_10/graph_14.csv,LJP002_MCF10A_6H_BRD-K08799216-001-01-2_10,BRD-K08799216,pelitinib,EGFR_inhibitor
22346,graphs_combined/LJP002_MCF10A_6H_BRD-K08799216-001-01-2_10/graph_15.csv,LJP002_MCF10A_6H_BRD-K08799216-001-01-2_10,BRD-K08799216,pelitinib,EGFR_inhibitor
22347,graphs_combined/LJP002_MCF10A_6H_BRD-K08799216-001-01-2_10/graph_16.csv,LJP002_MCF10A_6H_BRD-K08799216-001-01-2_10,BRD-K08799216,pelitinib,EGFR_inhibitor
22348,graphs_combined/LJP002_MCF10A_6H_BRD-K08799216-001-01-2_10/graph_17.csv,LJP002_MCF10A_6H_BRD-K08799216-001-01-2_10,BRD-K08799216,pelitinib,EGFR_inhibitor
22349,graphs_combined/LJP002_MCF10A_6H_BRD-K08799216-001-01-2_10/graph_18.csv,LJP002_MCF10A_6H_BRD-K08799216-001-01-2_10,BRD-K08799216,pelitinib,EGFR_inhibitor
22350,graphs_combined/LJP002_MCF10A_6H_BRD-K50387473-001-03-7_0.4/graph_1.csv,LJP002_MCF10A_6H_BRD-K50387473-001-03-7_0.4,BRD-K50387473,XMD-892,mapk_inhibitor
22351,graphs_combined/LJP002_MCF10A_6H_BRD-K50387473-001-03-7_0.4/graph_10.csv,LJP002_MCF10A_6H_BRD-K50387473-001-03-7_0.4,BRD-K50387473,XMD-892,mapk_inhibitor
22352,graphs_combined/LJP002_MCF10A_6H_BRD-K50387473-001-03-7_0.4/graph_100.csv,LJP002_MCF10A_6H_BRD-K50387473-001-03-7_0.4,BRD-K50387473,XMD-892,mapk_inhibitor
22353,graphs_combined/LJP002_MCF10A_6H_BRD-K50387473-001-03-7_0.4/graph_11.csv,LJP002_MCF10A_6H_BRD-K50387473-001-03-7_0.4,BRD-K50387473,XMD-892,mapk_inhibitor
22354,graphs_combined/LJP002_MCF10A_6H_BRD-K50387473-001-03-7_0.4/graph_12.csv,LJP002_MCF10A_6H_BRD-K50387473-001-03-7_0.4,BRD-K50387473,XMD-892,mapk_inhibitor
22355,graphs_combined/LJP002_MCF10A_6H_BRD-K50387473-001-03-7_0.4/graph_13.csv,LJP002_MCF10A_6H_BRD-K50387473-001-03-7_0.4,BRD-K50387473,XMD-892,mapk_inhibitor
22356,graphs_combined/LJP002_MCF10A_6H_BRD-K50387473-001-03-7_0.4/graph_14.csv,LJP002_MCF10A_6H_BRD-K50387473-001-03-7_0.4,BRD-K50387473,XMD-892,mapk_inhibitor
22357,graphs_combined/LJP002_MCF10A_6H_BRD-K50387473-001-03-7_0.4/graph_15.csv,LJP002_MCF10A_6H_BRD-K50387473-001-03-7_0.4,BRD-K50387473,XMD-892,mapk_inhibitor
22358,graphs_combined/LJP002_MCF10A_6H_BRD-K50387473-001-03-7_0.4/graph_16.csv,LJP002_MCF10A_6H_BRD-K50387473-001-03-7_0.4,BRD-K50387473,XMD-892,mapk_inhibitor
22359,graphs_combined/LJP002_MCF10A_6H_BRD-K50387473-001-03-7_0.4/graph_17.csv,LJP002_MCF10A_6H_BRD-K50387473-001-03-7_0.4,BRD-K50387473,XMD-892,mapk_inhibitor
22360,graphs_combined/LJP002_MCF10A_6H_BRD-K56277358-001-03-4_0.4/graph_1.csv,LJP002_MCF10A_6H_BRD-K56277358-001-03-4_0.4,BRD-K56277358,MGCD-265,vegfr_inhibitor
22361,graphs_combined/LJP002_MCF10A_6H_BRD-K56277358-001-03-4_0.4/graph_10.csv,LJP002_MCF10A_6H_BRD-K56277358-001-03-4_0.4,BRD-K56277358,MGCD-265,vegfr_inhibitor
22362,graphs_combined/LJP002_MCF10A_6H_BRD-K56277358-001-03-4_0.4/graph_11.csv,LJP002_MCF10A_6H_BRD-K56277358-001-03-4_0.4,BRD-K56277358,MGCD-265,vegfr_inhibitor
22363,graphs_combined/LJP002_MCF10A_6H_BRD-K56277358-001-03-4_0.4/graph_12.csv,LJP002_MCF10A_6H_BRD-K56277358-001-03-4_0.4,BRD-K56277358,MGCD-265,vegfr_inhibitor
22364,graphs_combined/LJP002_MCF10A_6H_BRD-K56277358-001-03-4_0.4/graph_13.csv,LJP002_MCF10A_6H_BRD-K56277358-001-03-4_0.4,BRD-K56277358,MGCD-265,vegfr_inhibitor
22365,graphs_combined/LJP002_MCF10A_6H_BRD-K56277358-001-03-4_0.4/graph_14.csv,LJP002_MCF10A_6H_BRD-K56277358-001-03-4_0.4,BRD-K56277358,MGCD-265,vegfr_inhibitor
22366,graphs_combined/LJP002_MCF10A_6H_BRD-K56277358-001-03-4_0.4/graph_15.csv,LJP002_MCF10A_6H_BRD-K56277358-001-03-4_0.4,BRD-K56277358,MGCD-265,vegfr_inhibitor
22367,graphs_combined/LJP002_MCF10A_6H_BRD-K56277358-001-03-4_0.4/graph_16.csv,LJP002_MCF10A_6H_BRD-K56277358-001-03-4_0.4,BRD-K56277358,MGCD-265,vegfr_inhibitor
22368,graphs_combined/LJP002_MCF10A_6H_BRD-K56277358-001-03-4_0.4/graph_17.csv,LJP002_MCF10A_6H_BRD-K56277358-001-03-4_0.4,BRD-K56277358,MGCD-265,vegfr_inhibitor
22369,graphs_combined/LJP002_MCF10A_6H_BRD-K56277358-001-03-4_0.4/graph_18.csv,LJP002_MCF10A_6H_BRD-K56277358-001-03-4_0.4,BRD-K56277358,MGCD-265,vegfr_inhibitor
22370,graphs_combined/LJP002_MCF10A_6H_BRD-K95435023-001-03-6_0.08/graph_1.csv,LJP002_MCF10A_6H_BRD-K95435023-001-03-6_0.08,BRD-K95435023,PHA-665752,cmet_inhibitor
22371,graphs_combined/LJP002_MCF10A_6H_BRD-K95435023-001-03-6_0.08/graph_10.csv,LJP002_MCF10A_6H_BRD-K95435023-001-03-6_0.08,BRD-K95435023,PHA-665752,cmet_inhibitor
22372,graphs_combined/LJP002_MCF10A_6H_BRD-K95435023-001-03-6_0.08/graph_11.csv,LJP002_MCF10A_6H_BRD-K95435023-001-03-6_0.08,BRD-K95435023,PHA-665752,cmet_inhibitor
22373,graphs_combined/LJP002_MCF10A_6H_BRD-K95435023-001-03-6_0.08/graph_12.csv,LJP002_MCF10A_6H_BRD-K95435023-001-03-6_0.08,BRD-K95435023,PHA-665752,cmet_inhibitor
22374,graphs_combined/LJP002_MCF10A_6H_BRD-K95435023-001-03-6_0.08/graph_13.csv,LJP002_MCF10A_6H_BRD-K95435023-001-03-6_0.08,BRD-K95435023,PHA-665752,cmet_inhibitor
22375,graphs_combined/LJP002_MCF10A_6H_BRD-K95435023-001-03-6_0.08/graph_14.csv,LJP002_MCF10A_6H_BRD-K95435023-001-03-6_0.08,BRD-K95435023,PHA-665752,cmet_inhibitor
22376,graphs_combined/LJP002_MCF10A_6H_BRD-K95435023-001-03-6_0.08/graph_15.csv,LJP002_MCF10A_6H_BRD-K95435023-001-03-6_0.08,BRD-K95435023,PHA-665752,cmet_inhibitor
22377,graphs_combined/LJP002_MCF10A_6H_BRD-K95435023-001-03-6_0.08/graph_16.csv,LJP002_MCF10A_6H_BRD-K95435023-001-03-6_0.08,BRD-K95435023,PHA-665752,cmet_inhibitor
22378,graphs_combined/LJP002_MCF10A_6H_BRD-K95435023-001-03-6_0.08/graph_17.csv,LJP002_MCF10A_6H_BRD-K95435023-001-03-6_0.08,BRD-K95435023,PHA-665752,cmet_inhibitor
22379,graphs_combined/LJP002_MCF10A_6H_BRD-K95435023-001-03-6_0.08/graph_18.csv,LJP002_MCF10A_6H_BRD-K95435023-001-03-6_0.08,BRD-K95435023,PHA-665752,cmet_inhibitor
22380,graphs_combined/LJP002_MCF7_24H_BRD-K43389698-001-03-2_10/graph_1.csv,LJP002_MCF7_24H_BRD-K43389698-001-03-2_10,BRD-K43389698,BMS-387032,cdk_inhibitor
22381,graphs_combined/LJP002_MCF7_24H_BRD-K43389698-001-03-2_10/graph_10.csv,LJP002_MCF7_24H_BRD-K43389698-001-03-2_10,BRD-K43389698,BMS-387032,cdk_inhibitor
22382,graphs_combined/LJP002_MCF7_24H_BRD-K43389698-001-03-2_10/graph_100.csv,LJP002_MCF7_24H_BRD-K43389698-001-03-2_10,BRD-K43389698,BMS-387032,cdk_inhibitor
22383,graphs_combined/LJP002_MCF7_24H_BRD-K43389698-001-03-2_10/graph_11.csv,LJP002_MCF7_24H_BRD-K43389698-001-03-2_10,BRD-K43389698,BMS-387032,cdk_inhibitor
22384,graphs_combined/LJP002_MCF7_24H_BRD-K43389698-001-03-2_10/graph_12.csv,LJP002_MCF7_24H_BRD-K43389698-001-03-2_10,BRD-K43389698,BMS-387032,cdk_inhibitor
22385,graphs_combined/LJP002_MCF7_24H_BRD-K43389698-001-03-2_10/graph_13.csv,LJP002_MCF7_24H_BRD-K43389698-001-03-2_10,BRD-K43389698,BMS-387032,cdk_inhibitor
22386,graphs_combined/LJP002_MCF7_24H_BRD-K43389698-001-03-2_10/graph_14.csv,LJP002_MCF7_24H_BRD-K43389698-001-03-2_10,BRD-K43389698,BMS-387032,cdk_inhibitor
22387,graphs_combined/LJP002_MCF7_24H_BRD-K43389698-001-03-2_10/graph_15.csv,LJP002_MCF7_24H_BRD-K43389698-001-03-2_10,BRD-K43389698,BMS-387032,cdk_inhibitor
22388,graphs_combined/LJP002_MCF7_24H_BRD-K43389698-001-03-2_10/graph_16.csv,LJP002_MCF7_24H_BRD-K43389698-001-03-2_10,BRD-K43389698,BMS-387032,cdk_inhibitor
22389,graphs_combined/LJP002_MCF7_24H_BRD-K43389698-001-03-2_10/graph_17.csv,LJP002_MCF7_24H_BRD-K43389698-001-03-2_10,BRD-K43389698,BMS-387032,cdk_inhibitor
22390,graphs_combined/LJP002_MCF7_24H_BRD-K72414522-001-01-8_10/graph_1.csv,LJP002_MCF7_24H_BRD-K72414522-001-01-8_10,BRD-K72414522,AZD-5438,cdk_inhibitor
22391,graphs_combined/LJP002_MCF7_24H_BRD-K72414522-001-01-8_10/graph_10.csv,LJP002_MCF7_24H_BRD-K72414522-001-01-8_10,BRD-K72414522,AZD-5438,cdk_inhibitor
22392,graphs_combined/LJP002_MCF7_24H_BRD-K72414522-001-01-8_10/graph_11.csv,LJP002_MCF7_24H_BRD-K72414522-001-01-8_10,BRD-K72414522,AZD-5438,cdk_inhibitor
22393,graphs_combined/LJP002_MCF7_24H_BRD-K72414522-001-01-8_10/graph_12.csv,LJP002_MCF7_24H_BRD-K72414522-001-01-8_10,BRD-K72414522,AZD-5438,cdk_inhibitor
22394,graphs_combined/LJP002_MCF7_24H_BRD-K72414522-001-01-8_10/graph_13.csv,LJP002_MCF7_24H_BRD-K72414522-001-01-8_10,BRD-K72414522,AZD-5438,cdk_inhibitor
22395,graphs_combined/LJP002_MCF7_24H_BRD-K72414522-001-01-8_10/graph_14.csv,LJP002_MCF7_24H_BRD-K72414522-001-01-8_10,BRD-K72414522,AZD-5438,cdk_inhibitor
22396,graphs_combined/LJP002_MCF7_24H_BRD-K72414522-001-01-8_10/graph_2.csv,LJP002_MCF7_24H_BRD-K72414522-001-01-8_10,BRD-K72414522,AZD-5438,cdk_inhibitor
22397,graphs_combined/LJP002_MCF7_24H_BRD-K72414522-001-01-8_10/graph_3.csv,LJP002_MCF7_24H_BRD-K72414522-001-01-8_10,BRD-K72414522,AZD-5438,cdk_inhibitor
22398,graphs_combined/LJP002_MCF7_24H_BRD-K72414522-001-01-8_10/graph_4.csv,LJP002_MCF7_24H_BRD-K72414522-001-01-8_10,BRD-K72414522,AZD-5438,cdk_inhibitor
22399,graphs_combined/LJP002_MCF7_24H_BRD-K72414522-001-01-8_10/graph_5.csv,LJP002_MCF7_24H_BRD-K72414522-001-01-8_10,BRD-K72414522,AZD-5438,cdk_inhibitor
22400,graphs_combined/LJP002_MCF7_6H_BRD-K48488978-001-01-2_2/graph_1.csv,LJP002_MCF7_6H_BRD-K48488978-001-01-2_2,BRD-K48488978,YM-201636,pi3k_inhibitor
22401,graphs_combined/LJP002_MCF7_6H_BRD-K48488978-001-01-2_2/graph_10.csv,LJP002_MCF7_6H_BRD-K48488978-001-01-2_2,BRD-K48488978,YM-201636,pi3k_inhibitor
22402,graphs_combined/LJP002_MCF7_6H_BRD-K48488978-001-01-2_2/graph_100.csv,LJP002_MCF7_6H_BRD-K48488978-001-01-2_2,BRD-K48488978,YM-201636,pi3k_inhibitor
22403,graphs_combined/LJP002_MCF7_6H_BRD-K48488978-001-01-2_2/graph_11.csv,LJP002_MCF7_6H_BRD-K48488978-001-01-2_2,BRD-K48488978,YM-201636,pi3k_inhibitor
22404,graphs_combined/LJP002_MCF7_6H_BRD-K48488978-001-01-2_2/graph_12.csv,LJP002_MCF7_6H_BRD-K48488978-001-01-2_2,BRD-K48488978,YM-201636,pi3k_inhibitor
22405,graphs_combined/LJP002_MCF7_6H_BRD-K48488978-001-01-2_2/graph_13.csv,LJP002_MCF7_6H_BRD-K48488978-001-01-2_2,BRD-K48488978,YM-201636,pi3k_inhibitor
22406,graphs_combined/LJP002_MCF7_6H_BRD-K48488978-001-01-2_2/graph_14.csv,LJP002_MCF7_6H_BRD-K48488978-001-01-2_2,BRD-K48488978,YM-201636,pi3k_inhibitor
22407,graphs_combined/LJP002_MCF7_6H_BRD-K48488978-001-01-2_2/graph_15.csv,LJP002_MCF7_6H_BRD-K48488978-001-01-2_2,BRD-K48488978,YM-201636,pi3k_inhibitor
22408,graphs_combined/LJP002_MCF7_6H_BRD-K48488978-001-01-2_2/graph_16.csv,LJP002_MCF7_6H_BRD-K48488978-001-01-2_2,BRD-K48488978,YM-201636,pi3k_inhibitor
22409,graphs_combined/LJP002_MCF7_6H_BRD-K48488978-001-01-2_2/graph_17.csv,LJP002_MCF7_6H_BRD-K48488978-001-01-2_2,BRD-K48488978,YM-201636,pi3k_inhibitor
22410,graphs_combined/LJP002_MCF7_6H_BRD-K49865102-001-04-3_10/graph_1.csv,LJP002_MCF7_6H_BRD-K49865102-001-04-3_10,BRD-K49865102,PD-0325901,mek_inhibitor
22411,graphs_combined/LJP002_MCF7_6H_BRD-K49865102-001-04-3_10/graph_2.csv,LJP002_MCF7_6H_BRD-K49865102-001-04-3_10,BRD-K49865102,PD-0325901,mek_inhibitor
22412,graphs_combined/LJP002_MCF7_6H_BRD-K49865102-001-04-3_10/graph_3.csv,LJP002_MCF7_6H_BRD-K49865102-001-04-3_10,BRD-K49865102,PD-0325901,mek_inhibitor
22413,graphs_combined/LJP002_MCF7_6H_BRD-K56277358-001-03-4_0.08/graph_1.csv,LJP002_MCF7_6H_BRD-K56277358-001-03-4_0.08,BRD-K56277358,MGCD-265,vegfr_inhibitor
22414,graphs_combined/LJP002_MCF7_6H_BRD-K56277358-001-03-4_0.08/graph_10.csv,LJP002_MCF7_6H_BRD-K56277358-001-03-4_0.08,BRD-K56277358,MGCD-265,vegfr_inhibitor
