"","x"
"2459","CCCNC(=O)N1[C@H](C#N)[C@H](c2ccc(C3=CCCCC3)cc2)[C@H]1CO"
"2460","CN(C)CC(=O)N1CCCCN2[C@H](C1)[C@H](c1ccc(/C=C/c3ccccc3)cc1)[C@@H]2CO"
"2461","CCS(=O)(=O)N1CCC2(CC1)CN(S(=O)(=O)c1ccc(C)cc1)[C@@H](CO)c1[nH]c3cc(OC)ccc3c12"
"2462","CC(C)N(C[C@H]1N[C@H](CO)[C@@H]1c1ccccc1)C(=O)CN1CCOCC1"
"2463","CCN(C[C@H]1N[C@@H](CO)[C@@H]1c1ccc(C2=CCCC2)cc1)C(=O)c1cccnc1"
"2464","CNC[C@H]1Oc2c(NS(=O)(=O)c3ccc(OC)cc3)cccc2C(=O)N([C@@H](C)CO)C[C@H]1C"
"2465","COc1cccc(-c2ccc([C@@H]3[C@H](CO)N4CCCCN(C(=O)c5ccc(F)cc5)C[C@@H]34)cc2)c1"
"2466","CCCC(=O)N1CC2(C1)CN(C(=O)Nc1cccc(F)c1)[C@@H](CO)c1c2c2ccc(OC)cc2n1C"
"2467","CN(C[C@@H]1[C@@H](c2ccccc2)[C@H](CO)N1CC1CC1)C(=O)c1cccc(F)c1"
"2468","O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2S(=O)(=O)c2cccc(F)c2)O1)NCc1ccncn1"
"2469","OC[C@H]1[C@@H](c2ccc(/C=C/c3ccccc3)cc2)[C@H]2CN(Cc3cccnc3)CCCCN21"
"2470","Cc1cccc(S(=O)(=O)N2C[C@H](O)COC[C@@H]3O[C@@H](CC(=O)Nc4ccc(-c5ccccc5)cc4)CC[C@H]32)c1"
"2471","CN1C(=O)c2cc(NC(=O)Cc3cccs3)ccc2OC[C@H]2O[C@@H](CC(=O)NCc3ccc(-c4ccccc4)cc3)CC[C@H]21"
"2472","C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)Cc3cn(C)c4ccccc34)ccc2O[C@H]1CN(C)Cc1ccncc1"
"2473","CCCNC(=O)c1cc2c(c(-c3cccc(-c4cccc(OC)c4)c3)n1)[C@@H](CCO)N([S@](=O)C(C)(C)C)C2"
"2474","C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)C3CC3)ccc2O[C@@H]1CN(C)C"
"2475","CN(C)C(=O)c1ccc(-c2cccc(-c3nc(C(=O)NCc4ccccc4)cc4c3[C@H](CCO)N([S@@](=O)C(C)(C)C)C4)c2)cc1"
"2476","C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(NS(C)(=O)=O)ccc2O[C@H]1CN(C)Cc1ccc(Cl)c(Cl)c1"
"2477","COCC(=O)NC[C@H]1N[C@H](CO)[C@@H]1c1ccc(-c2ccccc2F)cc1"
"2478","COc1ccc(S(=O)(=O)N(C)C[C@H]2OCCCC[C@@H](C)Oc3ccc(NS(=O)(=O)c4cn(C)cn4)cc3C(=O)N([C@H](C)CO)C[C@H]2C)cc1"
"2479","CC(C)NC(=O)Nc1ccc2c(c1)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@@H](CN(C)C(=O)NC1CCCCC1)OCCCC[C@H](C)O2"
"2480","COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(C)=O)CC31CN(S(=O)(=O)c2ccccc2)C1"
"2481","C[C@H]1CN([C@H](C)CO)C(=O)c2cc(-c3cc4ccccc4o3)cnc2O[C@H]1CN(C)Cc1ccc2c(c1)OCO2"
"2482","C[C@H]1CCCCO[C@H](CN(C)C(=O)Cc2ccccc2)[C@@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc(F)cc3)ccc2O1"
"2483","C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc(F)cc2)Oc2c(NC(=O)Nc3ccc(C(F)(F)F)cc3)cccc2C1=O"
"2484","COCCOC(=O)N1C(=O)[C@@]2(c3cc(C#CC4=CCCCC4)ccc31)[C@H](C(N)=O)[C@H]1C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N1[C@@H]2c1ccccc1OCCO"
"2485","C[C@H]1CN([C@H](C)CO)C(=O)c2cc(C#Cc3ccc(C(F)(F)F)cc3)cnc2O[C@H]1CN(C)S(=O)(=O)c1ccc(C#N)cc1"
"2486","C=C1C2=C(C(=O)N1OC)[C@H](O)[C@](C)(O)[C@H](CCCCC)O2"
"2487","Cc1cc2c(cc1C)C(=O)C(c1ccccc1)=C(NCc1ccccc1)C2=O"
"2488","C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O"
"2489","COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CC(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)Cc2ccc(C(F)(F)F)cc2)O3)cc1"
"2490","C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(C#CCN(C)C)cnc2O[C@@H]1CN(C)Cc1ccc(F)cc1"
"2491","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2cc(F)ccc2F)Oc2ncc(C#CCN(C)C)cc2C1=O"
"2492","C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)OCCCC[C@@H](C)Oc2ccc(NC(=O)Nc3ccc4c(c3)OCO4)cc2C1=O"
"2493","Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@@H](CN(C)CC2CCCCC2)OCCCC[C@H](C)O3)cc1"
"2494","C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(C#CCN(C)C)cnc2O[C@H]1CN(C)Cc1ccc(-c2ccccc2)cc1"
"2495","CC(=O)N1[C@@H]2c3ccc(C4=CCCCC4)c(=O)n3C[C@H]1[C@H](CO)[C@H]2C(=O)NCc1cc(F)cc(F)c1"
"2496","C[C@@H]1CCCCO[C@H](CN(C)CC2CCCCC2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NS(C)(=O)=O)ccc2O1"
"2497","C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2cccc(F)c2)Oc2ncc(C3=CCCCC3)cc2C1=O"
"2498","C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)C2CCCCC2)Oc2cc(C3=CCCC3)ccc2S1(=O)=O"
"2499","C[C@H]1CCCCO[C@@H](CN(C)Cc2ccc(C(F)(F)F)cc2)[C@@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)c3ccncc3)ccc2O1"
"2500","CC(C)(C)[S@@](=O)N1Cc2cc(C(=O)NCc3ccncc3)nc(-c3cccc(-c4ccc(C#N)cc4)c3)c2[C@H]1CCO"
"2501","CN(C)C(=O)c1cccc(-c2ccc([C@H]3[C@@H](CO)N4CCCCN(CCC(F)(F)F)C[C@H]34)cc2)c1"
"2502","COCC(=O)N(C[C@H]1N[C@H](CO)[C@H]1c1ccc(C2=CCCCC2)cc1)C(C)C"
"2503","COc1ccc(NC(=O)N2CCCCN3[C@H](CO)[C@@H](c4ccc(C5=CCCC5)cc4)[C@@H]3C2)cc1"
"2504","C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc4c(c3)OCO4)ccc2O[C@H](C)CCCCO[C@@H]1CN(C)Cc1ccc(Cl)c(Cl)c1"
"2505","CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC"
"2506","C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6COC(=O)C6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O"
"2507","CC12CCC3C(CCC4(O)CC(O)CCC34C=O)C1(O)CCC2C1=CC(=O)OC1"
"2508","Cc1ccc(S(=O)(=O)N(C)C[C@@H]2Oc3cc(C4=CCCC4)ccc3S(=O)(=O)N([C@H](C)CO)C[C@H]2C)cc1"
"2509","C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)C3CCCCC3)ccc2O[C@@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1"
"2510","CNC[C@@H]1OCCCC[C@H](C)Oc2ccc(NC(=O)c3ccncc3)cc2C(=O)N([C@@H](C)CO)C[C@@H]1C"
"2511","C[C@H]1O[C@@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C[C@H](O)[C@@H]1O"
"2512","CO[C@H]1C[C@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)O[C@H](C)[C@H]1O"
"2513","C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#CCN(C)C)cc2O[C@@H]1CN(C)Cc1ccccc1"
"2514","COCC(=O)N1[C@H](C#N)[C@@H](c2ccc(C3=CCCCC3)cc2)[C@@H]1CO"
"2515","C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NC(=O)CCCCCC(=O)Nc3ccccc3N)ccc2O[C@@H]1CN(C)CC1CCCCC1"
"2516","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CC2)Oc2ccc(NC(=O)CCCCCC(=O)Nc3ccccc3N)cc2CC1=O"
"2517","C[C@H]1O[C@H](O[C@H]2[C@@H](O)C[C@@H](O[C@H]3[C@@H](O)C[C@@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O"
"2518","C/C=C(/C)C(=O)O[C@H]1C(C)=C2[C@@H]3OC(=O)[C@@](C)(O)[C@@]3(O)[C@@H](OC(=O)CCC)C[C@](C)(OC(C)=O)[C@H]2[C@@H]1OC(=O)CCCCCCC"
"2519","CC[C@@H]1/C=C/C=C/C[C@H](C)[C@@H](O)[C@](C)(O)C(=O)[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)[C@@H](O)[C@H](C)/C=C/C(=O)O[C@H]2[C@@H](C)[C@@H](CC1)O[C@@]1(CC[C@@H](C)[C@@H](C[C@H](C)O)O1)[C@@H]2C"
"2520","C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)CCCCCC(=O)Nc3ccccc3N)ccc2O[C@H]1CN(C)CC1CCCCC1"
"2521","C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C3=CCCC3)cc2O[C@H]1CN(C)C(=O)C1CCC1"
"2522","C[C@]12C(=O)OC(=O)[C@@]1(C)[C@@H]1CC[C@H]2O1"
"2523","N#C[C@@H]1[C@@H](c2ccc(C3=CCCCC3)cc2)[C@H](CO)N1C(=O)CN1CCOCC1"
"2524","COc1ccc(C[C@@H]2NC[C@@H](O)[C@@H]2OC(C)=O)cc1"
"2525","CCCNC(=O)N1CC(=O)N2[C@H](C1)[C@H](c1ccc(C#Cc3cccc(OC)c3)cc1)[C@@H]2CO"
"2526","COc1cc(CN2C[C@H]3N[C@@H](C2)[C@H]3c2ccc(-c3ccncc3)cc2)cc(OC)c1"
"2527","CN(C)C(=O)c1cccc(-c2ccc([C@H]3[C@H]4CNC[C@@H]3N4S(=O)(=O)Cc3ccccc3)cc2)c1"
"2528","COc1ccccc1CN1C[C@H]2N[C@@H](C1)[C@@H]2c1ccc(-c2cccc(C#N)c2)cc1"
"2529","Cc1cccc(-c2ccc([C@H]3[C@H]4CNC[C@@H]3N4)cc2)c1"
"2530","COc1ccc2c3c(n(C)c2c1)[C@H](CO)NCC31CCN(Cc2ccc(-c3ccccn3)cc2)CC1"
"2531","CNC[C@@H]1Oc2ncc(-c3ccccc3F)cc2C(=O)N([C@@H](C)CO)C[C@@H]1C"
"2532","Fc1ccccc1-c1ccc([C@H]2[C@H]3CN(Cc4ccccn4)C[C@@H]2N3)cc1"
"2533","O=C(Nc1ccccc1F)N1[C@@H]2CNC[C@H]1[C@H]2c1ccc(-c2ccncc2)cc1"
"2534","O=C(NC[C@H]1N[C@H](CO)[C@@H]1c1ccc(-c2cncnc2)cc1)C1CCCCC1"
"2535","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc2ccc(NC(=O)CCCCCC(=O)Nc3ccccc3N)cc2CC1=O"
"2536","C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(-c3ccc(C#N)cc3)cc2O[C@@H]1CN(C)Cc1cccc(F)c1"
"2537","Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N([C@H](C)CO)C[C@H](C)[C@@H](CN(C)CC2CCCCC2)OCCCC[C@H](C)O3)cc1"
"2538","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(C(F)(F)F)cc2)Oc2ccc(NC(=O)CCCCCC(=O)Nc3ccccc3N)cc2CC1=O"
"2539","C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3ccccc3)ccc2O[C@@H]1CN(C)Cc1ccc(C(F)(F)F)cc1"
"2540","C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)OCCCC[C@@H](C)Oc2ccc(NS(=O)(=O)c3ccc(Cl)cc3)cc2C1=O"
"2541","Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CC(=O)N([C@@H](C)CO)C[C@H](C)[C@@H](CN(C)Cc2ccc(-c4ccccc4)cc2)O3)cc1"
"2542","C[C@H]1CCCCO[C@H](CN(C)Cc2ccc(C(F)(F)F)cc2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3cccc4ccccc34)ccc2O1"
"2543","C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#CC3CCCC3)cc2O[C@@H]1CN(C)C(=O)Nc1cc(F)ccc1F"
"2544","C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(-c3ccncc3)cc2O[C@H]1CN(C)Cc1ccc(Oc2ccccc2)cc1"
"2545","CC(C)NC(=O)Nc1ccc2c(c1)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)CC1CCCCC1)OCCCC[C@@H](C)O2"
"2546","COc1ccc(NC(=O)Nc2ccc3c(c2)CC(=O)N([C@H](C)CO)C[C@@H](C)[C@@H](CN(C)Cc2ccc(C(F)(F)F)cc2)O3)cc1"
"2547","Cc1noc(C)c1S(=O)(=O)Nc1ccc2c(c1)C(=O)N([C@H](C)CO)C[C@@H](C)[C@@H](CN(C)Cc1ccc3c(c1)OCO3)OCCCC[C@H](C)O2"
"2548","Cc1ccc(S(=O)(=O)N(C)C[C@@H]2OCCCC[C@H](C)Oc3ccc(NC(=O)Nc4ccccc4)cc3C(=O)N([C@@H](C)CO)C[C@@H]2C)cc1"
"2549","COc1ccc(NC(=O)N(C)C[C@H]2Oc3cc(C#CCN(C)C)ccc3S(=O)(=O)N([C@@H](C)CO)C[C@@H]2C)cc1"
"2550","COc1cccc(C(=O)Nc2ccc3c(c2)C(=O)N(C)[C@H]2CC[C@H](CC(=O)N[C@@H](C)c4ccccc4)O[C@H]2CO3)c1"
"2551","C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@@H]1CN(C)Cc1cncnc1"
"2552","Cc1ccc(S(=O)(=O)N(C)C[C@H]2OCCCC[C@@H](C)Oc3ccc(NC(=O)Nc4ccccc4)cc3C(=O)N([C@@H](C)CO)C[C@H]2C)cc1"
"2553","CCCN(C)C[C@@H]1Oc2cc(C#Cc3ccncc3)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@@H]1C"
"2554","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)Oc2cc(-c3ccncc3)ccc2S1(=O)=O"
"2555","CN(C)CC(=O)Nc1ccc2c(c1)[C@@H]1C[C@@H](CC(=O)NCc3ccncc3)O[C@H](CO)[C@@H]1O2"
"2556","C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)CCCCCC(=O)Nc3ccccc3N)ccc2O[C@@H]1CN(C)Cc1ccc(Cl)c(Cl)c1"
"2557","C[C@H]1CCCCO[C@@H](CN(C)CC2CCCCC2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc(F)cc3)ccc2O1"
"2558","O=C(C[C@@H]1C[C@H]2c3cc(NC(=O)Nc4ccc(C(F)(F)F)cc4)ccc3O[C@H]2[C@H](CO)O1)NCCc1ccccc1"
"2559","COc1cccc(C(=O)Nc2ccc3c(c2)OC[C@@H](C)N(CC2CC2)C[C@@H](C)[C@H](OC)CN(C)C3=O)c1"
"2560","C[C@H]1CCCCO[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3cccc4ccccc34)ccc2O1"
"2561","C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)CCCCCC(=O)Nc3ccccc3N)ccc2O[C@@H]1CN(C)Cc1ccc2c(c1)OCO2"
"2562","C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CC2)OCCCC[C@@H](C)Oc2ccc(NC(=O)c3ccccc3)cc2C1=O"
"2563","C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)CCCCCC(=O)Nc3ccccc3N)ccc2O[C@@H]1CN(C)CC1CC1"
"2564","COc1ccc(C#Cc2cnc3c(c2)C(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)CC2CCCC2)O3)cc1"
"2565","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CC2)Oc2cc(C#Cc3cccc(F)c3)ccc2S1(=O)=O"
"2566","C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)CCC(F)(F)F)ccc2O[C@H](C)CCCCO[C@@H]1CN(C)C(=O)NC1CCCCC1"
"2567","C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(-c3ccccc3)cc2O[C@H]1CN(C)Cc1cccc(F)c1"
"2568","C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)CCCCCC(=O)Nc3ccccc3N)ccc2O[C@H](C)CCCCO[C@H]1CN(C)Cc1ccc(C(F)(F)F)cc1"
"2569","COc1ccc(NC(=O)Nc2ccc3c(c2)C(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)Cc2ccc(C(=O)Nc4ccccc4N)cc2)OCCCC[C@@H](C)O3)cc1"
"2570","C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(C(=O)Nc3ccccc3N)cc2)Oc2ccc(NS(=O)(=O)c3ccccc3)cc2CC1=O"
"2571","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2ccc(C(F)(F)F)cc2)Oc2ccc(NC(=O)Nc3cccc4ccccc34)cc2CC1=O"
"2572","C[C@H]1CCCCO[C@@H](CN(C)Cc2ccc(C(F)(F)F)cc2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccccc3)ccc2O1"
"2573","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2ccc(C(F)(F)F)cc2)OCCCC[C@@H](C)Oc2ccc(NC(=O)Nc3cccc4ccccc34)cc2C1=O"
"2574","C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3ccc(F)cc3)ccc2O[C@@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1"
"2575","C/C=C/c1ccc([C@H]2[C@H](CO)N(c3nc(CC)cs3)[C@H]2CNC(C)C)cc1"
"2576","C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(-c3ccncc3)cnc2O[C@H]1CN(C)C(=O)CN1CCOCC1"
"2577","COc1ccccc1CNC(=O)C[C@@H]1CC[C@H]2[C@H](COc3ccc(NC(=O)Nc4ccc(F)c(F)c4)cc3C(=O)N2C)O1"
"2578","C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3ccc(F)cc3)ccc2O[C@@H]1CN(C)CC1CCCCC1"
"2579","C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)OCCCC[C@@H](C)Oc2ccc(N(C)C)cc2C1=O"
"2580","C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C3=CCCC3)cc2O[C@H]1CN(C)C(=O)c1ccncc1"
"2581","C/C=C/c1ccc([C@@H]2[C@@H](CO)N(c3nc(CC)cs3)[C@@H]2CNC(C)C)cc1"
"2582","C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(-c3ccc(F)cc3)cc2O[C@@H]1CN(C)C"
"2583","C[C@H]1CCCCO[C@H](CN(C)C(=O)CCC(F)(F)F)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3ccc(Cl)cc3)ccc2O1"
"2584","C[C@H]1CCCCO[C@@H](CN(C)CC2CCCCC2)[C@@H](C)CN([C@@H](C)CO)C(=O)c2cc(NS(C)(=O)=O)ccc2O1"
"2585","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccncc2)Oc2cc(C#CCN(C)C)ccc2S1(=O)=O"
"2586","C[C@@H]1CCCCO[C@@H](CN(C)CC2CC2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)C3CCCCC3)ccc2O1"
"2587","CC(C)NC(=O)N(C)C[C@H]1OCCCC[C@@H](C)Oc2ccc(NC(=O)C3CCCCC3)cc2C(=O)N([C@H](C)CO)C[C@H]1C"
"2588","C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C)OCCCC[C@@H](C)Oc2ccc(NC(=O)c3ccncc3)cc2C1=O"
"2589","O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2Cc2ccc(C(F)(F)F)cc2)O1)NCCc1ccccc1"
"2590","COc1ccc(NC(=O)Nc2ccc3c(c2)C(=O)N([C@@H](C)CO)C[C@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)OCCCC[C@H](C)O3)cc1"
"2591","C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc(F)cc3)ccc2O[C@H](C)CCCCO[C@@H]1CN(C)Cc1ccc(C(F)(F)F)cc1"
"2592","C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3cn(C)cn3)ccc2O[C@H](C)CCCCO[C@@H]1CN(C)Cc1ccc(C(F)(F)F)cc1"
"2593","COc1ccc(CN(C)C[C@H]2OCCCC[C@H](C)Oc3ccc(NS(=O)(=O)c4ccc(Cl)cc4)cc3C(=O)N([C@@H](C)CO)C[C@H]2C)cc1"
"2594","CCCC#Cc1ccc2c(c1)O[C@@H](CN(C)Cc1ccncc1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O"
"2595","COc1ccccc1CNC(=O)C[C@H]1C[C@@H]2c3cc(NC(=O)Nc4ccccc4F)ccc3O[C@@H]2[C@H](CO)O1"
"2596","C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)OCCCC[C@@H](C)Oc2ccc(NC(=O)Cc3ccccc3)cc2C1=O"
"2597","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2cccc(F)c2)Oc2cc(-c3ccc(C#N)cc3)ccc2S1(=O)=O"
"2598","C[C@@H]1CCCCO[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)NC3CCCCC3)ccc2O1"
"2599","COc1ccc(CN(C)C[C@@H]2OCCCC[C@H](C)Oc3ccc(NC(=O)Cc4ccccc4)cc3C(=O)N([C@H](C)CO)C[C@H]2C)cc1"
"2600","C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(C#Cc3cccc(F)c3)cnc2O[C@H]1CN(C)CC1CCCC1"
"2601","C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3cccc4ccccc34)ccc2O[C@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1"
"2602","C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc(F)cc3)ccc2O[C@H](C)CCCCO[C@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1"
"2603","O=C(C[C@@H]1C[C@H]2c3cc(NC(=O)Nc4ccccc4F)ccc3O[C@H]2[C@H](CO)O1)NCc1cc(F)ccc1F"
"2604","C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C3=CCCC3)cc2O[C@@H]1CN(C)S(=O)(=O)c1ccc(F)cc1"
"2605","COc1ccc(NC(=O)N(C)C[C@H]2OCCCC[C@H](C)Oc3ccc(NC(=O)C4CCCCC4)cc3C(=O)N([C@@H](C)CO)C[C@@H]2C)cc1"
"2606","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CCCCC2)Oc2ccc(NC(=O)CCCCCC(=O)Nc3ccccc3N)cc2CC1=O"
"2607","COc1ccc(CN(C)C[C@H]2OCCCC[C@H](C)Oc3ccc(NS(=O)(=O)c4ccc(Cl)cc4)cc3C(=O)N([C@@H](C)CO)C[C@@H]2C)cc1"
"2608","Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N([C@@H](C)CO)C[C@H](C)[C@H](CN(C)CC2CCCCC2)OCCCC[C@H](C)O3)cc1"
"2609","C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(-c3ccc(F)cc3)cc2O[C@H]1CN(C)CC1CC1"
"2610","C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(/C=C/c3ccccc3)cc2O[C@@H]1CN(C)C(=O)Nc1cc(F)ccc1F"
"2611","C[C@H]1CCCCO[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3cccs3)ccc2O1"
"2612","C[C@H]1CCCCO[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)[C@@H](C)CN([C@@H](C)CO)C(=O)c2cc(N(C)C)ccc2O1"
"2613","C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)CCCCCC(=O)Nc3ccccc3N)ccc2O[C@H]1CN(C)Cc1ccc(C(F)(F)F)cc1"
"2614","Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N([C@H](C)CO)C[C@@H](C)[C@@H](CN(C)CC2CCCCC2)O3)cc1"
"2615","C[C@@H]1CN([C@H](C)CO)C(=O)CCCn2nncc2CO[C@H]1CN(C)Cc1cccc(C(F)(F)F)c1"
"2616","C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3cccc4ccccc34)ccc2O[C@@H]1CN(C)Cc1ccc(C(F)(F)F)cc1"
"2617","C[C@H]1CCCCO[C@@H](CN(C)Cc2ccc(C(F)(F)F)cc2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)C3CCCCC3)ccc2O1"
"2618","C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc2ccc(NC(=O)C3CC3)cc2CC1=O"
"2619","CC12CCC3c4ccc(O)cc4CC(CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)C3C1CCC2O"
