"","x"
"4546","COc1ccc(-c2sc(NC(=O)C(C)(C)C)nc2C)cc1S(=O)(=O)Nc1ccc(O)cc1"
"4547","CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1"
"4548","CCCC(=O)C1CCN(c2ncnc3c2CN(C(=O)c2ccc(-c4ccccc4)cc2)CC3)CC1"
"4549","CC[C@@H](C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1"
"4550","N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1[nH]nc2c(F)c(F)ccc12"
"4551","C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1"
"4552","O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3[C@H]4CC[C@@H]3COC4)n2)cc1"
"4553","c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1"
"4554","CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1"
"4555","CC(C)(C)c1nc[nH]c1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O"
"4556","N[C@@H](Cc1ccc(O)cc1)C(=O)O"
"4557","CC1=CC(=O)c2c(O)cccc2C1=O"
"4558","O=C(NNc1ccccc1)c1ccncc1"
"4559","CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F"
"4560","Cc1noc(C)c1-c1cnc2c(-c3ccc(C(=O)O)cc3)cn([C@@H](C)c3ccccn3)c2c1"
"4561","FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncccc34)cn2)cc1"
"4562","O=C(c1c(F)ccc(NS(=O)(=O)N2CC[C@@H](F)C2)c1F)c1c[nH]c2ncc(-c3cnc(C4CC4)nc3)cc12"
"4563","O=C(O)CC[C@@H](CP(=O)(O)O)C(=O)O"
"4564","COc1cc(OC)c(NC(=O)Nc2cc(C)on2)cc1Cl"
"4565","CNC(=O)c1ccc2c(c1)CCO[C@H]2CCN1CCN(c2ccc(C(N)=O)cc2)CC1"
"4566","CCCNCCc1ccc(NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)cc1"
"4567","Cn1c2c(c3ccccc31)CCNCC2"
"4568","O=C(N[C@H]1CN2CCC1CC2)c1ccc(Cl)cc1"
"4569","C1CCC(N=C(NC23CC4CC(CC(C4)C2)C3)N2CCOCC2)CC1"
"4570","Cc1ccc(/C=N/NC(=O)c2ccccc2Oc2ccccc2)o1"
"4571","Cc1cc2c(N3CCCC3)nc(N3CCCC3)nc2n1C"
"4572","COc1ccc(OCc2ccc(COc3c(Cl)cccc3Cl)cc2)c(Cl)c1"
"4573","COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC"
"4574","O=C1CCN[Zn]OC(=O)[C@H](Cc2cnc[nH]2)N1"
"4575","CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO"
"4576","OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O"
"4577","O=c1nc[nH]c2c1ncn2[C@H]1O[C@H](COP(=O)(O)O)[C@H](O)[C@H]1O"
"4578","CC[C@@H](C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CCN)NC1=O)[C@@H](C)O"
"4579","CN1[C@@H](CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O"
"4580","Nc1cccc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2=O"
"4581","Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12"
"4582","CCC/N=C1\S/C(=C\c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C"
"4583","CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O"
"4584","C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]2(O)CCC(=O)O"
"4585","I.[K]"
"4586","Nc1ccc(C(=O)O)cc1"
"4587","Cc1ncccc1OC[C@@H]1CCCN1"
"4588","C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1"
"4589","Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1"
"4590","Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1"
"4591","CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21"
"4592","CCCc1c(-c2ccc(O)cc2)nn(-c2ccc(O)cc2)c1-c1ccc(O)cc1"
"4593","COc1ccccc1-c1c[nH]c2ncc(-c3cncc(C(=O)N(C)C)c3)cc12"
"4594","CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21"
"4595","COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2ccccc12"
"4596","N#CSc1cc(SC#N)c(N)nc1N"
"4597","CC(=O)Nc1ccc(OC[C@H](O)CNC(C)C)cc1"
"4598","Nc1ncnc2c1ncn2CCOC[P@@]1(=O)OCC[C@@H](c2cccc(Cl)c2)O1"
"4599","C#CC[C@H](Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1"
"4600","C[n+]1ccccc1/C=N/O"
"4601","C[n+]1ccccc1CN=O"
"4602","C[C@H](NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H](C)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O"
"4603","CCCN[C@H]1CCc2nc(N)sc2C1"
"4604","CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C"
"4605","CCCCOc1ccc(OCCCN2CCOCC2)cc1"
"4606","COC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)[C@@H]1c1cccc([N+](=O)[O-])c1"
"4607","O=C(Nc1cccc2c(=O)cc(-c3nn[nH]n3)oc12)c1ccc(OCCCCc2ccccc2)cc1"
"4608","C[C@@H](C(=O)O)c1ccc2c(c1)Cc1cccnc1O2"
"4609","CC(=O)Oc1cc2c(s1)CCN([C@@H](C(=O)C1CC1)c1ccccc1F)C2"
"4610","COc1ccc(C(=O)c2c(C)n(CCN3CCOCC3)c3ccccc23)cc1"
"4611","CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21"
"4612","O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@H]2C1"
"4613","COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC"
"4614","O=C(OCCN1CCOCC1)C1(c2ccccc2)CCCCC1"
"4615","CCCN1CCC[C@H](c2cccc(O)c2)C1"
"4616","CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@H]3[C@@H](O)C[C@@]21C"
"4617","C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO"
"4618","CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C"
"4619","CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@H]3[C@@H](O)C[C@@]21C"
"4620","C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O"
"4621","C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)(O)O"
"4622","CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@H]3[C@@H](O)C[C@@]21C"
"4623","C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO"
"4624","CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C"
"4625","CC(=O)[C@H]1CC[C@H]2[C@H]3CC=C4C[C@@H](OC(=O)CCC(=O)O)CC[C@]4(C)[C@@H]3CC[C@]12C"
"4626","COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1"
"4627","C[C@@H](Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1"
"4628","Cc1cn2nc([C@@H]3CCCCN3C(=O)c3cc(Cl)ccc3NS(C)(=O)=O)cc2nc1N1CC[C@H](N)C1"
"4629","O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2"
"4630","OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1"
"4631","CCCN1CCC(c2cccc(S(C)(=O)=O)c2)CC1"
"4632","CCCN[C@@H](C)C(=O)Nc1ccccc1C"
"4633","O=C1C2CCN(CC2)C1(CO)CO"
"4634","CCC1(c2ccccc2)C(=O)NCNC1=O"
"4635","C=Cc1cc(O)cc2nc(-c3ccc(O)c(F)c3)oc12"
"4636","CC1(C)SCCN(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)[C@H]1C(=O)NO"
"4637","C[C@H](NCc1ccc(OCc2ccccc2F)cc1)C(N)=O"
"4638","Cc1nc(N(C)C(=O)Cc2ccc(-c3ccccn3)cc2)sc1S(N)(=O)=O"
"4639","CCOc1ccccc1-n1c(CN2CCNCC2)nc2ccccc2c1=O"
"4640","CC(C)(/C=C(\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1"
"4641","C=CC(=O)N1CCN(CCCn2c(=O)c(-c3c(Cl)c(OC)cc(OC)c3Cl)cc3cnc(NC)nc32)CC1"
"4642","COCc1c[n+]([O-])c(C)cn1"
"4643","CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1"
"4644","CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1"
"4645","CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1"
"4646","CCN(CC)CCNC(=O)c1ccc(N)cc1"
"4647","CCN(CC)CCOC(=O)c1ccc(N)cc1"
"4648","CNNCc1ccc(C(=O)NC(C)C)cc1"
"4649","CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12"
"4650","CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1"
"4651","O=C(O)CCc1nc2ccccc2[nH]1"
"4652","O=C1N[C@H](C(=O)O)CS1"
"4653","CCN(CC)[C@@H](C)CN1c2ccccc2Sc2ccccc21"
"4654","Nc1ccc2cc3ccc(N)cc3nc2c1"
"4655","CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C"
"4656","CCCN(CCC)C(=O)[C@@H](CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1"
"4657","CCCN(CCC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccccc1"
"4658","CC(C)NC(=N)N=C(N)Nc1ccc(Cl)cc1"
"4659","CC(C)C[C@@H](NC(=O)[C@H]1CCCN1)C(=O)NCC(N)=O"
"4660","CN(C)CCCN1c2ccccc2Sc2ccccc21"
"4661","CCCOc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC)CC[C@@H]12"
"4662","CC(CN1c2ccccc2Sc2ccccc21)N(C)C"
"4663","CC(C)NC[C@@H](O)c1ccc2ccccc2c1"
"4664","CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1"
"4665","CCCNC[C@@H](O)COc1ccccc1C(=O)CCc1ccccc1"
"4666","O=C(O)CC[Ge](=O)O[Ge](=O)CCC(=O)O"
"4667","CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C"
"4668","CCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]"
"4669","CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C"
"4670","CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21"
"4671","O=C1CCO1"
"4672","CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1"
"4673","CC(C)c1cccc(C(C)C)c1O"
"4674","CNC(=O)Oc1ccccc1OC(C)C"
"4675","CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC"
"4676","CC(C)NCC(O)COc1cccc2ccccc12"
"4677","CC(C)NC[C@@H](O)COc1cccc2ccccc12"
"4678","CC(C)NC[C@H](O)COc1cccc2ccccc12"
"4679","CN[C@@H](C)CC1CCCCC1"
"4680","CCCc1cc(=O)[nH]c(=S)[nH]1"
"4681","Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C"
"4682","Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1"
"4683","C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O"
"4684","CCCc1cc(C(N)=S)ccn1"
"4685","NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1"
"4686","C=CC1=C(C)c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)C(C)=C5C=C)c(C)c4CCC(=O)O)c(CCC(=O)O)c3C"
"4687","CNCCCC1c2ccccc2C=Cc2ccccc21"
"4688","Cc1noc(COc2ccccc2OC[C@@H](O)CNC(C)(C)C)n1"
"4689","c1ccc(COCCCc2cnc[nH]2)cc1"
"4690","CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N"
"4691","C[C@@H](O)Cn1cnc2c1c(=O)n(C)c(=O)n2C"
"4692","CCS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1"
"4693","NC(=O)c1cnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1"
"4694","O=C1C(=Cc2cccnc2)C(=O)c2ccccc21"
"4695","COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1"
"4696","Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3[C@@H](C)S2)CC1"
"4697","N#Cc1c[nH]c2c(C(=O)N3CCN(CCc4ccc(F)cc4)CC3)cccc12"
"4698","COc1cc(Cl)cc([C@H](C)Nc2cc(N3CCNCC3)ccc2S(C)(=O)=O)c1OC"
"4699","N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F"
"4700","Nc1c(S(=O)(=O)O)cc(Nc2cccc3ccccc23)c2c1C(=O)c1ccccc1C2=O"
"4701","CC[C@@H]1CN2C(=O)N(C)c3[nH]c(-c4ccccc4)nc3C2=N1"
"4702","CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)O)cc3)[nH]c2c1=O"
"4703","CCCCn1c(=O)c2[nH]c([C@]34C[C@@H]5C[C@H]3C[C@@H](C5)C4)nc2n(CCCO)c1=O"
"4704","CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccc(Cl)cc5)CC4)cc3)[nH]c2c1=O"
"4705","C[C@@]1(F)[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O"
"4706","O=C(O)c1c(O)c(Cc2ccc(Cl)cc2)nc2c3c(ccc12)CCCC3"
"4707","CC(C)OC(=O)[C@H](C)N[P@@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1"
"4708","CCCCC1CCC(c2nc(-c3ccncc3)no2)CC1"
"4709","O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2cccc(N3CCCC3)n2)c1"
"4710","O=c1ccc2cc3ccoc3cc2o1"
"4711","Cc1c(N2C(=O)[C@@H]3[C@H](O)CCN3C2=O)ccc(C#N)c1Cl"
"4712","CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)C(F)(F)C2"
"4713","Cc1nc2cc(F)c(F)cc2n1-c1cncc(Nc2ccc(C(F)(F)F)cc2)n1"
"4714","COc1cc(Br)c(Nc2nc(-c3c(C)nc4ncccn34)cs2)c(Br)c1"
"4715","COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1"
"4716","CC(C)NCCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)ncnc21"
"4717","O=c1c(-c2ccc(O)cc2)coc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12"
"4718","O=C(N[C@H]1CN2CCC1CC2)c1c[nH]c2ccsc2c1=O"
"4719","c1ccc2c(Oc3nc(Nc4ccc(N5CCOCC5)cc4)c4ncn(C5CCCCC5)c4n3)cccc2c1"
"4720","COc1ccc(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@@H](n3cnc4c(N(C)C)ncnc43)[C@@H]2O)cc1"
"4721","CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1"
"4722","CC(C)[C@H](CO)Nc1nc(Nc2ccc(C(=O)O)c(Cl)c2)c2ncn(C(C)C)c2n1"
"4723","NCCCCN"
"4724","CC[C@@H](C)SSc1ncc[nH]1"
"4725","C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C"
"4726","CCOC(=O)c1ccc(N2NC(=O)/C(=C/c3ccc([N+](=O)[O-])o3)C2=O)cc1"
"4727","O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O"
"4728","CN1CCCN=C1/C=C/c1cccs1"
"4729","NC(=O)c1cnccn1"
"4730","N=C(N)NC(=O)c1cnccn1"
"4731","O=C1c2ccccc2-c2[nH]nc3cccc1c23"
"4732","COc1ccc2nc3c([N+](=O)[O-])ccc4c3c([nH]n4CCCN(C)C)c2c1"
"4733","C=C/C=C\CC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O"
"4734","Cc1ncc(CO)c(C=O)c1O"
"4735","Cc1ncc(CO)c(/C=N/NC(=O)c2ccncc2)c1O"
"4736","Cc1ncc(CO)c(CN)c1O"
"4737","Cc1ncc(CO)c(CO)c1O"
"4738","CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1"
"4739","O=S(=O)(NCC1CC1)c1ccc(Nc2nccc(N3CCCc4cc(O)ccc43)n2)cc1"
"4740","c1cc[n+]2c(c1)S[Zn]1(O2)O[n+]2ccccc2S1"
"4741","CCC1(CC)C(=O)C=CNC1=O"
"4742","Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O"
"4743","COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(CN4CCCC4)c(O)c(CN4CCCC4)c3)c2n1"
"4744","CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C"
"4745","O=C(CCCCCCC(=O)Nc1cccnc1)NO"
"4746","S=C(S)N1CCCC1"
"4747","Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1"
"4748","CC(C)c1ccc(CC(=O)N2CCN(c3ccc(C#N)nn3)CC2)cc1"
"4749","CC(=O)c1cc([N+](=O)[O-])c(Sc2ccc(F)cc2F)s1"
"4750","CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO"
"4751","CC(=O)c1cc([N+](=O)[O-])c(Sc2cccc(Cl)c2Cl)s1"
"4752","O[C@@H](CNc1ccccc1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21"
"4753","CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(N2CCC(c3ccc(OC(F)(F)F)cc3)CC2)cc1"
"4754","CC1C(=O)N=C2Nc3cccc(Cl)c3CN21"
"4755","O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12"
"4756","OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1"
"4757","CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12"
"4758","CCCN1C[C@@H](NS(=O)(=O)N(CC)CC)C[C@@H]2Cc3c(O)cccc3C[C@H]21"
"4759","CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O"
"4760","C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O"
"4761","CCCN1CCC[C@@H]2Cc3nc(N)ncc3C[C@H]21"
"4762","C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C"
"4763","CC[C@H]1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1"
"4764","C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12"
"4765","C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12"
"4766","C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](OC(=O)OCC)c1ccnc2ccc(OC)cc12"
"4767","O=C(O)c1cccnc1C(=O)O"
"4768","CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21"
"4769","c1ccc2nc(N3CCNCC3)ccc2c1"
"4770","CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1"
"4771","Cc1cccc(C)c1NC(=O)C[N+](C)(C)C"
"4772","CC[N+](CC)(CC)CC(=O)Nc1c(C)cccc1C"
"4773","CCCN(CCC)c1cc(C)nc2c(-c3cnc(N(C)C)cc3C)c(C)nn12"
"4774","[N-]=[N+]=N[C@]1(CO)O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O"
"4775","O=S(=O)(c1ccccc1F)N1CCOc2c(N3CCNCC3)cccc21"
"4776","Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21"
"4777","Cc1cccc(-c2n[nH]cc2-c2ccc(F)c(-c3cnn(CCO)c3)c2)n1"
"4778","Nc1nc(Nc2ccc3c(c2)CC[C@@H](N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2"
"4779","Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccccc2)c2ccc(F)cc2)CC1"
"4780","COc1cccc(CCc2ccccc2OCC[C@@H]2C[C@@H](O)CN2C)c1"
"4781","COCCCOc1ccnc(C[S@@](=O)c2nc3ccccc3[nH]2)c1C"
"4782","CC(C)(C)c1cc(C(C)(C)C)c2c(c1)[C@](O)(C(F)(F)F)C(=O)O2"
"4783","CC(=O)SC[C@@H](Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1"
"4784","CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC"
"4785","C[C@@H](CCc1ccc(O)cc1)NC[C@@H](O)c1ccc(O)cc1"
"4786","C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1"
"4787","CC(=O)NC[C@H]1CN(c2ccc(-c3ccc(CNCc4cn[nH]n4)cc3)c(F)c2)C(=O)O1"
"4788","O=C(Nc1ccc2[nH]c(=O)oc2c1)C(=O)N1CCC(Cc2ccc(F)cc2)CC1"
"4789","Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1"
"4790","Cc1c(N[C@@H](c2nnc(-c3ccc(C#N)cc3)o2)[C@H](C)O)ccc(C#N)c1Cl"
"4791","Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21"
"4792","Cc1ncc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cnc(OC2CCOCC2)c(N2CCOCC2)c1"
"4793","O=C(O)COC[C@H]1CC[C@H](COC(=O)N(c2ccccc2)c2ccc(Cl)cc2)CC1"
"4794","O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12"
"4795","Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1"
"4796","Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1"
"4797","O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2"
"4798","CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3"
"4799","Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C"
"4800","CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21"
"4801","Cn1cc(C(=O)[C@@H]2CCc3nc[nH]c3C2)c2ccccc21"
"4802","O=C1C[C@@]2(C(=O)N1)C(=O)N(Cc1ccc(Br)cc1F)C(=O)c1cccn12"
"4803","CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1"
"4804","COc1ccccc1OC[C@@H](O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1"
"4805","C[C@@H](O)[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@H](C(N)=O)[C@@H](C)O"
"4806","C#CCN[C@@H]1CCc2ccccc21"
"4807","COC(=O)[C@@H]1[C@@H](O)CC[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21"
